,TP9,AF7,AF8,TP10,Right AUX,timestamps
5317,-66.406,-44.922,-36.621,-40.039,-93.262,1737547338.915
5318,-51.758,-48.828,-44.434,-56.641,-28.809,1737547338.919
5319,-22.949,-44.434,-47.852,-48.828,-61.035,1737547338.923
5320,-17.090,-39.062,-43.945,-30.762,-28.320,1737547338.927
5321,-48.340,-49.805,-33.203,-35.156,-42.969,1737547338.931
5322,-61.035,-57.129,-37.109,-49.316,-115.723,1737547338.935
5323,-79.590,-59.570,-50.781,-47.852,-59.570,1737547338.939
5324,-88.867,-60.547,-46.387,-50.781,-60.547,1737547338.943
5325,-52.246,-53.223,-45.410,-59.082,-109.375,1737547338.946
5326,-57.129,-48.340,-47.852,-44.922,-118.652,1737547338.950
5327,-54.688,-43.945,-37.598,-44.434,-99.121,1737547338.954
5328,-66.895,-45.898,-34.180,-53.711,-68.848,1737547338.958
5329,-42.480,-44.434,-39.551,-37.109,-39.062,1737547338.962
5330,-23.926,-35.156,-39.062,-38.086,-52.246,1737547338.966
5331,-43.457,-38.574,-31.738,-37.109,-51.758,1737547338.970
5332,-59.082,-41.016,-32.227,-25.879,30.273,1737547338.974
5333,-54.688,-37.598,-41.016,-26.367,58.594,1737547338.978
5334,-32.227,-40.527,-43.457,-24.414,10.254,1737547338.982
5335,-37.109,-44.922,-43.457,-48.828,-13.184,1737547338.986
5336,-55.176,-46.875,-34.180,-60.547,-51.270,1737547338.989
5337,-63.477,-43.457,-28.320,-45.898,-67.871,1737547338.993
5338,-88.379,-38.086,-35.645,-46.875,55.664,1737547338.997
5339,-62.988,-40.527,-41.504,-39.551,31.738,1737547339.001
5340,-21.484,-42.969,-38.086,-39.551,14.160,1737547339.005
5341,-41.016,-43.457,-38.574,-55.176,-3.418,1737547339.009
5342,-55.664,-47.363,-41.992,-45.898,-101.562,1737547339.013
5343,-38.086,-45.898,-43.945,-34.668,-91.309,1737547339.017
5344,-34.180,-38.086,-44.922,-21.973,-93.262,1737547339.021
5345,-36.621,-41.016,-41.992,-47.852,-176.270,1737547339.025
5346,-55.176,-40.527,-39.062,-67.871,-266.602,1737547339.028
5347,-46.875,-40.039,-37.598,-41.504,-305.664,1737547339.032
5348,-31.738,-41.992,-30.273,-33.691,-216.797,1737547339.036
5349,-48.828,-30.762,-29.297,-32.715,-123.047,1737547339.040
5350,-34.668,-30.273,-35.156,-27.344,-57.129,1737547339.044
5351,-26.855,-32.715,-38.086,-15.625,-30.762,1737547339.048
5352,-52.246,-34.180,-32.715,-25.879,-27.832,1737547339.052
5353,-71.289,-37.109,-24.414,-34.668,51.758,1737547339.056
5354,-44.922,-32.227,-32.715,-16.602,-10.742,1737547339.060
5355,-24.414,-31.738,-38.086,-29.785,28.320,1737547339.064
5356,-36.133,-37.109,-37.598,-34.668,66.895,1737547339.068
5357,-44.434,-33.691,-41.016,-43.945,-39.551,1737547339.071
5358,-52.246,-32.715,-40.039,-50.781,-25.391,1737547339.075
5359,-51.270,-36.621,-37.598,-40.039,6.348,1737547339.079
5360,-44.922,-41.504,-29.785,-50.293,-35.156,1737547339.083
5361,-38.574,-43.457,-31.738,-48.828,-21.973,1737547339.087
5362,-26.367,-44.922,-35.156,-28.809,71.289,1737547339.091
5363,-40.039,-36.621,-30.273,-27.832,1.465,1737547339.095
5364,-69.824,-27.344,-34.668,-48.340,-151.367,1737547339.099
5365,-59.082,-28.809,-45.410,-54.199,-138.672,1737547339.103
5366,-52.734,-31.250,-45.898,-73.730,-108.887,1737547339.107
5367,-83.496,-34.668,-53.223,-84.473,-80.566,1737547339.111
5368,-102.051,-34.668,-65.430,-100.098,-35.156,1737547339.114
5369,-121.582,-37.598,-67.871,-100.098,-14.160,1737547339.118
5370,-95.215,-42.480,-71.289,-98.633,64.941,1737547339.122
5371,-65.430,-40.527,-70.312,-113.281,58.594,1737547339.126
5372,-90.332,-39.551,-70.801,-109.863,-26.367,1737547339.130
5373,-97.656,-38.574,-66.895,-94.727,-37.109,1737547339.134
5374,-110.352,-37.109,-68.359,-88.867,-49.316,1737547339.138
5375,-83.984,-40.039,-73.730,-108.887,-52.734,1737547339.142
5376,-86.426,-45.898,-70.801,-113.770,0.977,1737547339.146
5377,-92.285,-41.504,-56.152,-73.730,3.906,1737547339.150
5378,-70.312,-35.156,-53.711,-59.082,-37.109,1737547339.154
5379,-70.801,-35.156,-59.082,-78.613,-24.414,1737547339.158
5380,-51.270,-33.203,-49.316,-87.891,-38.574,1737547339.161
5381,-41.992,-33.691,-46.875,-67.871,-38.574,1737547339.165
5382,-42.480,-35.156,-46.387,-70.801,36.621,1737547339.169
5383,-80.566,-40.039,-47.363,-69.824,71.777,1737547339.173
5384,-89.844,-42.480,-50.781,-63.965,-89.844,1737547339.177
5385,-48.340,-45.410,-47.852,-69.824,-163.574,1737547339.181
5386,-56.641,-39.062,-41.016,-55.664,-164.062,1737547339.185
5387,-63.477,-33.691,-40.039,-49.316,-115.723,1737547339.189
5388,-48.828,-36.133,-43.945,-57.129,-55.176,1737547339.193
5389,-41.992,-31.738,-42.480,-63.477,-32.715,1737547339.197
5390,-53.223,-29.785,-43.457,-61.523,-8.301,1737547339.201
5391,-50.781,-35.645,-42.480,-50.293,34.668,1737547339.205
5392,-51.270,-31.738,-41.992,-50.781,90.820,1737547339.208
5393,-55.176,-33.203,-39.551,-35.645,41.016,1737547339.212
5394,-35.645,-34.668,-34.180,-30.273,-51.758,1737547339.216
5395,-32.715,-34.668,-46.387,-37.109,-72.266,1737547339.220
5396,-34.180,-41.016,-50.781,-25.391,-126.465,1737547339.224
5397,-40.527,-41.992,-41.016,-27.832,-127.930,1737547339.228
5398,-57.617,-37.109,-36.621,-41.992,-72.266,1737547339.232
5399,-49.805,-34.180,-38.086,-40.039,-82.031,1737547339.236
5400,-29.297,-42.480,-37.598,-39.062,-46.875,1737547339.240
5401,-14.648,-42.480,-41.016,-41.016,12.207,1737547339.244
5402,-18.555,-32.715,-39.062,-31.738,52.246,1737547339.248
5403,-44.922,-30.273,-34.668,-34.668,-36.133,1737547339.252
5404,-35.156,-36.133,-39.551,-41.504,0.488,1737547339.255
5405,-39.062,-39.062,-47.363,-46.387,17.578,1737547339.259
5406,-20.508,-33.203,-47.852,-28.809,67.871,1737547339.263
5407,-9.766,-38.574,-42.480,-22.949,-33.203,1737547339.267
5408,-14.648,-39.551,-42.969,-56.152,-231.445,1737547339.271
5409,-42.480,-33.691,-36.133,-39.551,-233.887,1737547339.275
5410,-46.387,-34.180,-34.180,-27.832,-185.547,1737547339.279
5411,-29.297,-38.574,-38.086,-33.691,-90.332,1737547339.283
5412,-40.039,-41.504,-33.691,-25.879,-20.020,1737547339.287
5413,-58.105,-43.457,-32.227,-37.109,-79.590,1737547339.291
5414,-20.996,-39.062,-30.273,-15.625,-213.867,1737547339.294
5415,-27.832,-34.180,-41.504,-26.367,-113.770,1737547339.298
5416,-73.730,-46.875,-54.688,-58.594,-17.578,1737547339.302
5417,-62.988,-50.293,-48.340,-74.219,-78.613,1737547339.306
5418,-81.543,-48.828,-47.363,-86.426,-80.078,1737547339.310
5419,-103.516,-56.152,-59.570,-62.988,-145.996,1737547339.314
5420,-128.906,-62.988,-64.941,-90.820,-141.602,1737547339.318
5421,-121.582,-59.082,-61.035,-121.094,-81.543,1737547339.322
5422,-128.906,-53.223,-64.941,-143.555,-106.445,1737547339.326
5423,-145.996,-55.176,-63.477,-158.691,-128.418,1737547339.329
5424,-148.926,-53.711,-77.637,-125.000,-127.441,1737547339.334
5425,-142.090,-51.270,-88.379,-143.555,-125.488,1737547339.338
5426,-140.137,-54.199,-79.102,-167.969,-67.383,1737547339.341
5427,-147.949,-59.082,-73.242,-163.574,-21.484,1737547339.345
5428,-144.043,-61.035,-66.895,-154.297,-85.449,1737547339.349
5429,-180.664,-55.176,-62.988,-147.949,2.930,1737547339.353
5430,-205.078,-55.664,-57.617,-157.715,70.312,1737547339.357
5431,-135.254,-59.082,-62.012,-152.832,76.660,1737547339.361
5432,-122.070,-58.594,-62.012,-144.043,38.086,1737547339.365
5433,-139.648,-58.105,-51.758,-152.344,15.625,1737547339.369
5434,-151.367,-56.152,-59.082,-138.672,33.691,1737547339.372
5435,-135.254,-54.688,-64.941,-124.023,8.301,1737547339.376
5436,-110.840,-54.199,-65.918,-122.559,93.750,1737547339.381
5437,-116.211,-54.199,-61.035,-116.211,161.133,1737547339.384
5438,-115.723,-52.734,-45.410,-106.934,181.641,1737547339.388
5439,-100.586,-50.781,-31.738,-88.379,84.473,1737547339.392
5440,-94.238,-43.457,-31.738,-71.777,62.988,1737547339.396
5441,-86.914,-35.645,-38.086,-87.402,167.969,1737547339.400
5442,-88.867,-38.574,-40.527,-89.355,10.742,1737547339.404
5443,-83.008,-43.457,-40.039,-61.035,-67.383,1737547339.408
5444,-58.105,-42.480,-30.273,-56.152,-17.578,1737547339.412
5445,-43.945,-37.109,-23.438,-51.758,-61.035,1737547339.415
5446,-80.078,-38.086,-33.203,-50.781,-33.203,1737547339.419
5447,-88.379,-41.504,-35.156,-62.988,-28.320,1737547339.423
5448,-13.184,-35.156,-30.762,-41.992,29.785,1737547339.427
5449,-28.809,-39.551,-30.762,-35.645,-0.977,1737547339.431
5450,-60.059,-41.992,-29.297,-55.176,-81.543,1737547339.435
5451,-59.082,-38.574,-31.250,-41.016,-18.066,1737547339.439
5452,-50.293,-41.504,-29.297,-35.645,-109.863,1737547339.443
5453,-33.691,-35.156,-23.438,-41.992,-199.219,1737547339.447
5454,-48.828,-37.598,-27.344,-33.203,-74.707,1737547339.451
5455,-60.059,-43.457,-30.273,-27.832,-67.383,1737547339.455
5456,-28.809,-36.133,-30.762,-39.551,-152.344,1737547339.458
5457,-20.020,-35.156,-29.785,-32.227,-131.348,1737547339.462
5458,-33.203,-36.621,-25.879,-22.461,-96.680,1737547339.466
5459,-73.242,-36.621,-28.320,-37.109,-84.473,1737547339.470
5460,-47.363,-36.133,-27.344,-19.043,-99.121,1737547339.474
5461,-20.508,-37.598,-27.832,-19.531,-109.863,1737547339.478
5462,-39.551,-36.621,-43.457,-20.508,-130.859,1737547339.482
5463,-35.156,-36.133,-40.039,-4.883,-99.609,1737547339.486
5464,-32.227,-33.203,-31.738,-20.996,-57.129,1737547339.490
5465,-41.016,-37.109,-36.621,-27.344,59.570,1737547339.494
5466,-42.480,-42.969,-41.016,-22.949,30.762,1737547339.498
5467,-32.227,-45.898,-41.016,-29.297,-50.781,1737547339.501
5468,-39.062,-44.922,-37.109,-25.879,0.000,1737547339.505
5469,-45.410,-49.316,-37.109,-14.160,-6.836,1737547339.509
5470,-43.945,-49.316,-38.574,-47.852,-106.934,1737547339.513
5471,-51.758,-40.039,-38.086,-44.434,-145.020,1737547339.517
5472,-38.086,-36.621,-39.551,-18.555,-68.359,1737547339.521
5473,-2.930,-33.691,-37.109,-26.367,-53.711,1737547339.525
5474,-19.531,-31.250,-24.902,-32.715,-103.027,1737547339.529
5475,-39.062,-33.203,-29.785,-34.668,-58.105,1737547339.533
5476,-41.992,-33.691,-37.109,-15.625,38.574,1737547339.537
5477,-46.875,-34.180,-31.250,-26.367,1.465,1737547339.541
5478,-14.648,-35.156,-33.691,-37.598,-22.949,1737547339.544
5479,-25.391,-39.062,-30.273,-16.602,-16.602,1737547339.548
5480,-48.828,-42.969,-25.391,-26.855,-69.824,1737547339.552
5481,-39.062,-41.504,-29.297,-41.992,-69.824,1737547339.556
5482,-34.180,-40.527,-33.691,-41.504,-37.598,1737547339.560
5483,-31.738,-40.039,-32.227,-33.203,-26.855,1737547339.564
5484,-33.691,-39.551,-30.762,-34.180,24.414,1737547339.568
5485,-61.035,-42.480,-35.156,-31.738,-79.590,1737547339.572
5486,-64.941,-41.016,-40.527,-27.344,-169.922,1737547339.576
5487,-33.691,-38.574,-39.062,-46.875,-130.371,1737547339.580
5488,-16.602,-40.039,-41.504,-43.945,-147.461,1737547339.584
5489,-14.648,-39.551,-39.062,-31.738,-125.488,1737547339.587
5490,-34.180,-31.738,-35.645,-42.480,-110.352,1737547339.591
5491,-35.645,-29.785,-37.598,-32.715,-110.352,1737547339.595
5492,-42.480,-37.598,-37.109,-28.809,-24.902,1737547339.599
5493,-34.180,-42.480,-41.504,-39.062,57.617,1737547339.603
5494,-34.180,-41.504,-41.504,-39.551,80.078,1737547339.607
5495,-54.688,-41.504,-37.598,-32.715,65.430,1737547339.611
5496,-45.898,-41.992,-31.738,-27.832,-97.656,1737547339.615
5497,-30.273,-38.086,-32.227,-30.762,-152.832,1737547339.619
5498,-54.199,-40.039,-35.156,-35.645,-50.781,1737547339.623
5499,-48.828,-45.898,-34.180,-37.598,-51.758,1737547339.626
5500,-15.137,-38.086,-37.598,-37.109,-57.129,1737547339.630
5501,-48.828,-35.645,-37.598,-28.320,-14.160,1737547339.634
5502,-67.871,-41.992,-35.645,-37.109,-68.359,1737547339.638
5503,-23.438,-36.133,-36.133,-40.527,-58.105,1737547339.642
5504,-3.906,-31.250,-39.062,-14.160,-87.891,1737547339.646
5505,-20.020,-33.691,-33.203,-17.578,-126.465,1737547339.650
5506,-42.969,-36.621,-25.879,-26.367,-63.477,1737547339.654
5507,-81.055,-43.457,-27.832,-58.105,-26.367,1737547339.658
5508,-78.613,-44.434,-38.086,-73.242,-68.848,1737547339.662
5509,-58.594,-40.527,-38.086,-56.152,-68.848,1737547339.666
5510,-68.359,-39.551,-36.133,-60.547,-20.996,1737547339.669
5511,-89.844,-46.875,-40.039,-69.824,-27.832,1737547339.673
5512,-80.566,-48.828,-41.016,-63.477,-63.477,1737547339.677
5513,-67.871,-48.340,-38.574,-55.176,38.574,1737547339.681
5514,-70.801,-45.898,-33.203,-55.176,20.020,1737547339.685
5515,-78.613,-46.387,-33.203,-50.293,-93.262,1737547339.689
5516,-63.477,-49.805,-37.109,-43.945,-147.461,1737547339.693
5517,-59.082,-44.434,-40.039,-37.598,-76.660,1737547339.697
5518,-57.617,-43.945,-34.668,-41.016,80.078,1737547339.701
5519,-45.898,-47.852,-26.855,-46.387,108.398,1737547339.704
5520,-54.199,-45.898,-35.645,-45.410,66.895,1737547339.708
5521,-49.316,-45.410,-40.039,-55.176,52.246,1737547339.712
5522,-59.082,-41.992,-37.109,-30.273,-10.742,1737547339.716
5523,-56.641,-38.086,-35.156,-49.316,4.883,1737547339.720
5524,-66.895,-40.039,-31.738,-68.359,102.539,1737547339.724
5525,-77.148,-42.969,-28.320,-40.039,3.418,1737547339.728
5526,-60.059,-36.621,-28.809,-45.410,-51.270,1737547339.732
5527,-62.988,-34.180,-38.086,-50.781,40.527,1737547339.736
5528,-56.641,-41.504,-45.410,-55.176,-35.645,1737547339.740
5529,-58.594,-40.527,-43.945,-32.227,-33.691,1737547339.743
5530,-48.340,-43.945,-36.621,-28.809,-54.688,1737547339.747
5531,-40.039,-45.898,-32.715,-26.367,-2.441,1737547339.751
5532,-49.316,-33.691,-36.621,-6.836,-10.742,1737547339.756
5533,-41.016,-41.016,-38.086,-33.203,-144.531,1737547339.759
5534,-54.688,-47.852,-35.156,-36.133,-117.188,1737547339.763
5535,-47.852,-40.039,-31.250,-28.320,-61.035,1737547339.767
5536,-29.297,-42.480,-29.785,-31.250,-45.410,1737547339.771
5537,-38.574,-41.992,-21.973,-44.434,-12.695,1737547339.775
5538,-42.480,-37.109,-23.438,-35.645,-16.113,1737547339.779
5539,-32.227,-37.598,-38.086,-32.715,-113.281,1737547339.783
5540,-33.691,-40.527,-33.203,-40.527,-93.262,1737547339.787
5541,-42.969,-32.227,-27.832,-22.949,-6.348,1737547339.791
5542,-45.898,-34.668,-29.297,-18.555,51.758,1737547339.794
5543,-32.227,-34.668,-27.344,-30.273,53.711,1737547339.798
5544,-30.762,-31.250,-31.738,-36.133,-19.531,1737547339.802
5545,-41.992,-36.621,-36.133,-25.391,-69.336,1737547339.806
5546,-64.941,-34.668,-33.203,-25.391,-59.570,1737547339.810
5547,-57.617,-34.180,-28.320,-29.297,-18.555,1737547339.814
5548,-37.598,-38.574,-35.645,-34.180,4.395,1737547339.818
5549,-36.133,-39.551,-43.457,-41.992,8.789,1737547339.822
5550,-41.992,-41.016,-37.598,-51.270,-9.766,1737547339.826
5551,-54.688,-45.410,-32.715,-44.434,-37.598,1737547339.830
5552,-47.363,-43.945,-29.785,-29.297,-48.828,1737547339.833
5553,-62.012,-43.457,-28.809,-33.691,76.660,1737547339.837
5554,-72.266,-49.316,-35.645,-42.969,27.832,1737547339.841
5555,-36.621,-49.316,-38.086,-46.387,-24.902,1737547339.845
5556,-32.715,-46.875,-36.621,-45.898,0.977,1737547339.849
5557,-43.457,-46.875,-30.273,-44.434,-98.145,1737547339.853
5558,-38.086,-44.922,-30.273,-36.621,-93.262,1737547339.857
5559,-53.223,-46.387,-38.086,-24.902,14.648,1737547339.861
5560,-39.062,-48.828,-36.133,-35.645,3.418,1737547339.865
5561,-4.883,-47.363,-32.715,-29.785,-117.676,1737547339.869
5562,-60.059,-43.457,-27.344,-15.625,-169.434,1737547339.873
5563,-73.242,-40.039,-30.762,-18.555,-108.887,1737547339.876
5564,-25.391,-40.527,-35.156,-25.391,-8.301,1737547339.880
5565,-40.039,-44.434,-33.691,-53.223,-16.113,1737547339.884
5566,-57.129,-41.016,-33.203,-55.664,-43.457,1737547339.888
5567,-32.227,-38.574,-35.645,-46.387,-50.781,1737547339.892
5568,-41.016,-44.922,-31.250,-45.410,-53.711,1737547339.896
5569,-49.805,-47.363,-39.062,-43.457,-61.035,1737547339.900
5570,-53.223,-47.852,-37.109,-49.316,-32.715,1737547339.904
5571,-31.250,-43.457,-23.926,-51.758,37.598,1737547339.908
5572,-16.602,-40.039,-35.156,-35.645,-25.879,1737547339.912
5573,-41.016,-40.527,-36.621,-32.715,-172.852,1737547339.916
5574,-52.246,-41.016,-36.133,-50.781,-151.367,1737547339.920
5575,-43.457,-43.457,-35.645,-44.434,-17.090,1737547339.923
5576,-35.645,-42.480,-29.785,-17.578,7.324,1737547339.927
5577,-46.387,-45.898,-34.180,-7.812,-57.129,1737547339.931
5578,-59.570,-47.852,-31.250,-19.043,-14.648,1737547339.935
5579,-59.082,-38.086,-34.180,-31.250,-3.418,1737547339.939
5580,-36.133,-39.551,-45.898,-41.504,-55.176,1737547339.943
5581,-54.688,-49.316,-41.992,-46.387,-25.391,1737547339.947
5582,-44.922,-45.410,-38.086,-44.922,-54.688,1737547339.951
5583,-35.156,-35.645,-43.457,-51.758,-73.730,1737547339.955
5584,-41.992,-37.598,-48.340,-45.898,-45.898,1737547339.959
5585,-23.926,-41.992,-51.270,-41.504,-11.230,1737547339.963
5586,-25.879,-41.016,-48.828,-49.316,-21.973,1737547339.966
5587,-40.039,-41.504,-32.227,-34.668,2.441,1737547339.970
5588,-53.223,-46.387,-32.227,-55.664,24.902,1737547339.974
5589,-46.387,-40.039,-47.852,-77.148,79.590,1737547339.978
5590,-38.086,-36.133,-44.434,-52.246,26.855,1737547339.982
5591,-39.062,-45.410,-45.898,-40.039,0.488,1737547339.986
5592,-45.898,-45.410,-45.410,-39.062,39.062,1737547339.990
5593,-81.543,-40.527,-35.645,-39.551,-94.727,1737547339.994
5594,-69.824,-35.156,-43.945,-44.434,-141.602,1737547339.998
5595,-38.574,-37.109,-49.805,-44.922,-176.270,1737547340.002
5596,-31.250,-40.527,-42.480,-46.387,-129.883,1737547340.005
5597,-24.902,-40.527,-42.480,-51.270,-102.539,1737547340.009
5598,-43.945,-41.992,-40.039,-40.527,-140.137,1737547340.013
5599,-58.105,-41.992,-34.180,-17.090,-158.691,1737547340.017
5600,-43.945,-42.969,-39.551,-19.043,-103.516,1737547340.021
5601,-35.156,-42.969,-37.109,-58.594,-106.934,1737547340.025
5602,-50.781,-38.574,-36.133,-51.758,-108.398,1737547340.029
5603,-60.059,-32.715,-43.457,-37.109,-70.801,1737547340.033
5604,-72.266,-39.062,-47.363,-39.062,-53.711,1737547340.037
5605,-57.129,-44.922,-42.480,-21.484,39.551,1737547340.041
5606,-14.648,-43.945,-42.969,-46.875,47.363,1737547340.045
5607,-54.688,-45.410,-37.109,-53.711,-104.492,1737547340.048
5608,-94.238,-46.387,-28.809,-42.480,-123.535,1737547340.052
5609,-24.414,-45.898,-33.203,-38.086,-66.406,1737547340.056
5610,-27.832,-42.480,-39.551,-53.223,-8.301,1737547340.060
5611,-35.645,-42.969,-40.039,-46.387,3.418,1737547340.064
5612,-36.133,-43.945,-37.598,-25.391,-90.820,1737547340.068
5613,-63.965,-44.922,-36.621,-42.480,-57.617,1737547340.072
5614,-55.664,-42.969,-27.832,-35.645,45.898,1737547340.076
5615,-54.199,-40.039,-25.879,-45.898,39.062,1737547340.080
5616,-58.594,-39.062,-37.598,-51.270,-19.043,1737547340.084
5617,-36.621,-36.133,-44.434,-49.316,-56.152,1737547340.088
5618,-30.273,-34.668,-37.109,-51.270,-137.207,1737547340.091
5619,-57.617,-34.668,-38.574,-44.922,-238.770,1737547340.095
5620,-55.664,-34.668,-37.598,-37.109,-239.746,1737547340.099
5621,-18.555,-32.715,-35.156,-35.645,-209.961,1737547340.103
5622,-28.809,-36.621,-37.598,-45.898,-150.391,1737547340.107
5623,-42.480,-43.945,-31.738,-41.992,-141.602,1737547340.111
5624,-57.617,-41.992,-32.227,-24.902,-111.328,1737547340.115
5625,-68.848,-41.016,-34.668,-25.391,-3.906,1737547340.119
5626,-26.855,-40.527,-36.133,-37.598,5.859,1737547340.123
5627,-26.367,-41.504,-37.598,-52.734,118.652,1737547340.126
5628,-46.875,-43.457,-42.969,-41.016,105.469,1737547340.131
5629,-67.871,-38.574,-36.621,-38.086,-10.742,1737547340.134
5630,-63.477,-39.551,-32.715,-45.410,-65.918,1737547340.138
5631,-25.879,-46.875,-38.086,-41.504,-96.191,1737547340.142
5632,-15.137,-43.457,-34.668,-33.691,-49.316,1737547340.146
5633,-37.598,-39.062,-32.227,-13.184,-71.289,1737547340.150
5634,-43.945,-39.551,-38.086,-34.668,-26.367,1737547340.154
5635,-35.156,-41.016,-42.480,-58.105,73.242,1737547340.158
5636,-38.086,-37.598,-41.504,-47.852,42.480,1737547340.162
5637,-38.086,-34.180,-39.551,-40.527,32.227,1737547340.166
5638,-35.156,-38.086,-38.086,-34.668,15.625,1737547340.169
5639,-41.992,-36.133,-33.691,-21.484,-16.113,1737547340.173
5640,-89.355,-41.992,-35.156,-24.414,-130.859,1737547340.177
5641,-64.941,-43.945,-35.156,-30.762,-90.332,1737547340.181
5642,-13.672,-39.062,-41.504,-19.531,15.625,1737547340.185
5643,-22.461,-38.574,-41.016,-17.578,-111.816,1737547340.189
5644,-34.668,-34.180,-29.297,-34.180,-120.605,1737547340.193
5645,-47.363,-34.180,-35.645,-36.133,31.250,1737547340.197
5646,-20.020,-41.992,-37.598,-38.574,-15.137,1737547340.201
5647,-12.695,-44.922,-35.156,-34.668,-78.613,1737547340.205
5648,-26.855,-42.969,-39.551,-20.508,-149.902,1737547340.208
5649,-33.691,-39.551,-34.180,-23.438,-184.082,1737547340.212
5650,-33.691,-40.527,-30.762,-23.926,-30.762,1737547340.216
5651,-32.715,-38.086,-36.621,-23.926,34.668,1737547340.220
5652,-29.785,-39.551,-36.621,-22.949,-67.383,1737547340.224
5653,-41.992,-45.410,-33.691,-24.902,-30.762,1737547340.228
5654,-51.270,-40.527,-35.156,-23.926,116.211,1737547340.232
5655,-92.285,-38.086,-38.086,-30.762,47.852,1737547340.236
5656,-52.734,-39.062,-38.574,-37.109,-33.691,1737547340.240
5657,7.324,-35.645,-34.668,-20.020,-42.969,1737547340.244
5658,-8.301,-28.809,-32.715,-15.625,-99.609,1737547340.247
5659,-38.574,-28.809,-30.273,-21.484,-44.434,1737547340.251
5660,-57.617,-29.785,-26.855,-26.367,-13.672,1737547340.255
5661,-22.949,-33.691,-33.691,-30.273,-66.406,1737547340.259
5662,-20.508,-39.062,-33.691,-23.926,-5.859,1737547340.263
5663,-33.203,-31.738,-30.273,-45.410,6.836,1737547340.267
5664,-28.320,-31.738,-37.109,-47.852,-18.066,1737547340.271
5665,-53.711,-36.133,-35.156,-20.020,-36.621,1737547340.275
5666,-71.289,-33.203,-37.109,-30.762,-113.281,1737547340.279
5667,-31.250,-37.109,-33.691,-38.574,-59.082,1737547340.283
5668,-19.043,-44.922,-33.691,-32.227,18.555,1737547340.287
5669,-39.551,-39.551,-39.551,-23.926,-30.762,1737547340.290
5670,-55.176,-37.598,-30.762,-35.645,-113.770,1737547340.294
5671,-66.406,-39.062,-32.715,-47.363,-99.609,1737547340.298
5672,-51.270,-37.598,-38.574,-41.504,-104.980,1737547340.302
5673,-13.184,-39.551,-38.086,-34.668,-95.703,1737547340.306
5674,-30.273,-38.086,-31.250,-22.949,-67.871,1737547340.310
5675,-49.805,-37.598,-29.297,-42.480,-111.816,1737547340.314
5676,-54.199,-38.086,-37.598,-51.758,-82.031,1737547340.318
5677,-62.500,-38.574,-35.156,-44.922,10.742,1737547340.322
5678,-43.457,-38.574,-29.785,-57.129,26.855,1737547340.326
5679,-38.574,-37.109,-31.738,-56.152,-1.953,1737547340.330
5680,-49.316,-41.016,-37.109,-53.711,48.828,1737547340.334
5681,-54.199,-42.480,-35.156,-49.805,32.715,1737547340.337
5682,-56.641,-39.062,-35.645,-46.387,66.895,1737547340.341
5683,-38.086,-37.598,-36.621,-39.062,94.727,1737547340.345
5684,-36.133,-35.645,-26.855,-34.180,-62.012,1737547340.349
5685,-72.754,-36.133,-18.555,-39.551,-113.770,1737547340.353
5686,-66.406,-32.715,-27.344,-46.387,-71.777,1737547340.357
5687,-26.855,-33.203,-30.273,-35.645,-10.742,1737547340.361
5688,-18.555,-36.621,-24.902,-25.879,-8.789,1737547340.365
5689,-45.898,-31.250,-26.855,-20.508,-52.734,1737547340.369
5690,-47.852,-30.273,-27.344,-32.715,-48.828,1737547340.373
5691,-64.453,-39.551,-30.762,-48.340,-54.199,1737547340.377
5692,-60.059,-37.598,-40.527,-48.828,-56.152,1737547340.381
5693,-20.508,-37.109,-50.293,-45.898,-14.160,1737547340.385
5694,-44.922,-39.551,-45.898,-48.340,10.254,1737547340.388
5695,-46.875,-36.621,-38.574,-40.039,-109.375,1737547340.392
5696,-47.363,-36.621,-45.898,-28.320,-129.883,1737547340.396
5697,-46.387,-38.086,-45.898,-41.016,-67.871,1737547340.400
5698,-21.973,-37.598,-34.668,-51.758,-61.035,1737547340.404
5699,-28.809,-38.086,-32.715,-33.691,-56.152,1737547340.408
5700,-39.062,-41.992,-40.039,-23.926,-45.410,1737547340.412
5701,-34.180,-38.574,-37.109,-28.809,38.086,1737547340.416
5702,-55.664,-36.133,-34.668,-37.109,-10.742,1737547340.420
5703,-50.293,-38.086,-34.668,-27.832,-53.711,1737547340.424
5704,-16.113,-37.109,-32.715,-44.434,-55.664,1737547340.428
5705,-15.625,-35.645,-34.180,-57.617,-57.129,1737547340.431
5706,-33.203,-37.598,-36.133,-24.902,10.742,1737547340.435
5707,-42.969,-41.016,-38.574,-21.973,-0.488,1737547340.439
5708,-28.320,-45.898,-41.016,-18.555,-18.555,1737547340.443
5709,-30.273,-41.504,-34.180,-34.668,-30.273,1737547340.447
5710,-45.898,-42.480,-35.156,-34.668,-63.477,1737547340.451
5711,-29.297,-45.898,-39.062,-28.320,-34.668,1737547340.455
5712,-19.531,-38.574,-33.691,-33.203,-98.145,1737547340.459
5713,-28.809,-38.574,-35.156,-32.715,-90.332,1737547340.463
5714,-46.875,-41.016,-36.621,-29.785,16.113,1737547340.467
5715,-35.645,-42.969,-30.273,-25.391,-33.691,1737547340.470
5716,-22.949,-47.363,-27.344,-30.273,-97.656,1737547340.474
5717,-38.574,-41.504,-29.785,-20.020,2.930,1737547340.478
5718,-35.156,-38.086,-36.621,-21.973,64.941,1737547340.482
