,TP9,AF7,AF8,TP10,Right AUX,timestamps
3196,-61.523,-33.691,-2.930,-660.645,0.000,1737549855.887
3197,20.020,-13.672,5.859,213.379,0.000,1737549855.890
3198,20.508,-19.043,-7.324,328.125,0.000,1737549855.894
3199,-33.691,-49.316,-45.898,-721.680,0.000,1737549855.898
3200,-55.664,-52.734,-37.109,-1000.000,0.000,1737549855.902
3201,-55.176,-62.012,-2.441,-601.074,0.000,1737549855.906
3202,18.066,-29.785,14.648,235.840,0.000,1737549855.910
3203,74.707,-0.977,12.207,593.262,0.000,1737549855.914
3204,-27.344,-15.137,-6.836,-333.496,0.000,1737549855.918
3205,-98.145,-17.578,-9.277,-1000.000,0.000,1737549855.922
3206,-29.785,-13.184,-6.836,-340.332,0.000,1737549855.926
3207,41.992,-18.555,-13.184,702.637,0.000,1737549855.930
3208,67.383,-25.391,-21.484,976.562,0.000,1737549855.933
3209,4.883,-44.434,-11.719,126.465,0.000,1737549855.937
3210,-78.125,-62.988,1.953,-885.742,0.000,1737549855.941
3211,-51.758,-38.086,-2.441,-410.645,0.000,1737549855.945
3212,44.434,-12.207,-6.836,747.559,0.000,1737549855.949
3213,78.125,-10.742,-22.949,999.512,0.000,1737549855.953
3214,-0.977,-5.859,-31.738,196.777,0.000,1737549855.957
3215,-69.824,-20.996,-21.484,-916.504,0.000,1737549855.961
3216,-30.762,-23.926,-20.996,-670.410,0.000,1737549855.965
3217,34.668,-16.602,-19.531,462.891,0.000,1737549855.969
3218,52.246,-28.809,-14.648,998.535,0.000,1737549855.973
3219,-1.953,-37.598,-1.465,324.219,0.000,1737549855.976
3220,-97.168,-24.902,2.441,-862.305,0.000,1737549855.980
3221,-80.566,-10.742,-5.371,-755.371,0.000,1737549855.984
3222,-4.883,2.441,-9.277,327.148,0.000,1737549855.988
3223,40.527,-4.883,-13.672,809.082,0.000,1737549855.992
3224,4.883,-16.602,-34.180,194.336,0.000,1737549855.996
3225,-77.148,-11.719,-28.320,-889.160,0.000,1737549856.000
3226,-73.730,-11.719,0.000,-851.562,0.000,1737549856.004
3227,4.395,-12.207,1.953,166.992,0.000,1737549856.007
3228,52.246,-10.254,-11.230,782.715,0.000,1737549856.012
3229,26.367,-17.578,-18.066,377.441,0.000,1737549856.015
3230,-42.480,-42.969,-25.391,-731.445,0.000,1737549856.019
3231,-70.801,-48.828,-32.227,-987.793,0.000,1737549856.023
3232,-1.465,-25.879,-15.625,11.719,0.000,1737549856.027
3233,68.848,-11.719,2.441,941.895,0.000,1737549856.031
3234,40.527,-11.719,-11.719,733.398,0.000,1737549856.035
3235,-79.590,-19.531,-23.438,-545.410,0.000,1737549856.039
3236,-115.723,-28.320,-14.160,-1000.000,0.000,1737549856.043
3237,-15.625,-23.926,-5.371,-94.238,0.000,1737549856.046
3238,38.574,-12.695,-3.906,821.777,0.000,1737549856.050
3239,32.227,-23.438,0.488,772.949,0.000,1737549856.054
3240,-34.668,-30.273,-12.207,-332.031,0.000,1737549856.058
3241,-71.289,-22.461,-28.320,-967.773,0.000,1737549856.062
3242,-7.812,-22.461,-24.414,-127.441,0.000,1737549856.066
3243,62.012,-29.785,-35.156,866.211,0.000,1737549856.070
3244,62.988,-27.832,-25.391,834.473,0.000,1737549856.074
3245,-49.316,-25.879,2.441,-235.352,0.000,1737549856.078
3246,-100.586,-11.230,3.906,-975.098,0.000,1737549856.082
3247,-76.172,-5.371,-9.766,-476.074,0.000,1737549856.086
3248,-34.180,-5.371,-8.301,426.758,0.000,1737549856.090
3249,-19.043,4.395,-5.371,665.527,0.000,1737549856.093
3250,-92.773,-11.230,-28.809,-297.363,0.000,1737549856.097
3251,-139.648,-32.227,-49.316,-1000.000,0.000,1737549856.101
3252,-114.746,-19.043,-39.551,-548.828,0.000,1737549856.105
3253,-69.336,4.395,-23.438,351.074,0.000,1737549856.109
3254,-66.406,13.672,-23.438,625.977,0.000,1737549856.113
3255,-151.855,15.137,-44.922,-224.121,0.000,1737549856.117
3256,-221.191,17.090,-55.664,-1000.000,0.000,1737549856.121
3257,-184.570,20.020,-35.156,-583.984,0.000,1737549856.125
3258,-94.727,19.043,-19.531,502.930,0.000,1737549856.129
3259,-50.293,5.859,-22.461,868.652,0.000,1737549856.133
3260,-92.285,-17.578,-35.156,-9.766,0.000,1737549856.136
3261,-153.809,-25.879,-34.180,-970.703,0.000,1737549856.140
3262,-140.625,-10.254,-32.715,-753.418,0.000,1737549856.144
3263,-47.363,9.277,-41.504,228.027,0.000,1737549856.148
3264,24.414,-5.859,-28.809,901.855,0.000,1737549856.152
3265,-36.621,-22.949,-23.438,363.281,0.000,1737549856.156
3266,-123.047,-13.184,-28.320,-851.074,0.000,1737549856.160
3267,-98.633,-1.465,-21.973,-787.598,0.000,1737549856.164
3268,-12.207,2.930,-15.137,387.695,0.000,1737549856.168
3269,42.969,14.160,-20.508,999.023,0.000,1737549856.172
3270,5.371,7.812,-26.855,625.977,0.000,1737549856.176
3271,-85.938,-28.809,-30.273,-639.648,0.000,1737549856.179
3272,-62.988,-31.250,-41.504,-723.145,0.000,1737549856.183
3273,1.953,6.836,-21.973,487.793,0.000,1737549856.187
3274,24.902,13.184,-1.953,999.512,0.000,1737549856.191
3275,10.254,-1.465,-35.645,745.605,0.000,1737549856.195
3276,-68.848,-13.672,-43.457,-358.887,0.000,1737549856.199
3277,-81.055,-28.809,-15.137,-692.383,0.000,1737549856.203
3278,-17.090,-24.902,-14.160,318.848,0.000,1737549856.207
3279,44.434,-2.441,-18.555,984.863,0.000,1737549856.211
3280,36.133,-4.395,-23.438,769.531,0.000,1737549856.215
3281,-24.414,-13.672,-13.184,-328.613,0.000,1737549856.219
3282,-76.660,2.930,-6.836,-891.602,0.000,1737549856.222
3283,-63.477,10.742,-11.719,-68.848,0.000,1737549856.226
3284,29.785,-2.441,-16.113,790.527,0.000,1737549856.230
3285,29.785,-20.020,-28.320,635.742,0.000,1737549856.234
3286,-71.289,-28.320,-37.109,-555.664,0.000,1737549856.238
3287,-82.520,-17.578,-7.812,-1000.000,0.000,1737549856.242
3288,-18.555,-19.043,0.000,-270.508,0.000,1737549856.246
3289,42.480,-18.066,-32.715,689.453,0.000,1737549856.250
3290,42.969,-19.531,-23.438,802.246,0.000,1737549856.254
3291,-46.387,-19.043,5.859,-209.961,0.000,1737549856.258
3292,-100.586,-13.672,-1.953,-1000.000,0.000,1737549856.262
3293,-47.852,-17.578,-14.160,-319.336,0.000,1737549856.265
3294,37.598,-14.160,-19.531,776.855,0.000,1737549856.269
3295,70.312,-15.625,-38.574,987.793,0.000,1737549856.273
3296,-10.742,-20.020,-48.340,-1.465,0.000,1737549856.277
3297,-75.195,-21.484,-20.020,-983.887,0.000,1737549856.281
3298,-17.578,-25.879,4.395,-380.859,0.000,1737549856.285
3299,36.621,-15.137,-2.441,730.957,0.000,1737549856.289
3300,37.109,-13.672,-13.672,999.512,0.000,1737549856.293
3301,-13.672,-28.809,-12.695,352.051,0.000,1737549856.297
3302,-86.426,-26.367,-13.184,-757.324,0.000,1737549856.301
3303,-47.852,-38.574,-29.297,-393.066,0.000,1737549856.305
3304,11.230,-48.340,-35.645,710.938,0.000,1737549856.308
3305,29.297,-1.465,-8.301,999.512,0.000,1737549856.312
3306,-5.371,3.906,17.090,506.348,0.000,1737549856.316
3307,-89.844,-9.277,13.184,-728.516,0.000,1737549856.320
3308,-77.148,0.488,-3.418,-780.762,0.000,1737549856.324
3309,4.883,-13.184,-18.555,311.035,0.000,1737549856.328
3310,51.758,-18.066,-21.973,838.867,0.000,1737549856.332
3311,6.836,-15.625,-32.227,271.973,0.000,1737549856.336
3312,-77.637,-27.344,-42.480,-833.984,0.000,1737549856.340
3313,-79.590,-25.391,-28.320,-886.230,0.000,1737549856.344
3314,-0.977,-13.184,-2.930,201.660,0.000,1737549856.348
3315,66.895,-9.277,15.137,948.242,0.000,1737549856.351
3316,35.645,-6.836,20.020,437.500,0.000,1737549856.355
3317,-64.941,-14.160,0.977,-770.020,0.000,1737549856.359
3318,-92.285,-11.719,-19.043,-954.102,0.000,1737549856.363
3319,-4.395,-10.742,-18.555,24.414,0.000,1737549856.367
3320,75.684,-14.648,-15.625,888.184,0.000,1737549856.371
3321,25.391,-19.043,-8.301,713.379,0.000,1737549856.375
3322,-72.754,-15.137,-13.672,-534.180,0.000,1737549856.379
3323,-93.262,-13.184,-26.367,-963.867,0.000,1737549856.383
3324,-9.277,-17.578,-11.719,145.020,0.000,1737549856.387
3325,68.359,-6.836,0.000,982.910,0.000,1737549856.391
3326,38.574,-2.930,-7.324,819.824,0.000,1737549856.395
3327,-59.082,-24.414,-19.531,-325.684,0.000,1737549856.398
3328,-94.238,-55.176,-30.762,-1000.000,0.000,1737549856.402
3329,-23.438,-46.875,-21.973,-122.070,0.000,1737549856.406
3330,27.832,-5.859,-13.672,889.160,0.000,1737549856.410
3331,4.883,5.859,-25.391,831.543,0.000,1737549856.414
3332,-65.918,-12.695,-30.273,-356.445,0.000,1737549856.418
3333,-91.797,-24.902,-19.043,-1000.000,0.000,1737549856.422
3334,-36.621,-22.461,-4.883,-357.910,0.000,1737549856.426
3335,17.578,-19.043,3.906,547.852,0.000,1737549856.430
3336,17.578,-13.184,-4.395,601.562,0.000,1737549856.434
3337,-43.945,-13.184,-18.066,-272.461,0.000,1737549856.438
3338,-97.168,-31.738,-18.555,-989.258,0.000,1737549856.442
3339,-64.941,-38.574,-18.066,-556.152,0.000,1737549856.445
3340,21.973,-28.809,-24.414,508.789,0.000,1737549856.449
3341,49.316,-9.277,-33.203,944.336,0.000,1737549856.453
3342,-24.902,-4.883,-27.344,41.016,0.000,1737549856.457
3343,-94.727,-12.695,-13.672,-958.496,0.000,1737549856.461
3344,-76.172,-12.207,-18.555,-654.785,0.000,1737549856.465
3345,-1.465,-8.789,-18.555,265.625,0.000,1737549856.469
3346,48.828,-23.438,-13.672,743.652,0.000,1737549856.473
3347,-22.949,-24.414,-16.602,116.699,0.000,1737549856.477
3348,-122.070,-15.137,-8.789,-916.992,0.000,1737549856.481
3349,-108.887,-26.367,-21.484,-769.043,0.000,1737549856.485
3350,-38.086,-29.297,-34.668,201.660,0.000,1737549856.488
3351,10.254,-13.672,-16.602,750.000,0.000,1737549856.492
3352,-24.414,-6.348,-16.602,164.062,0.000,1737549856.496
3353,-90.820,-13.672,-20.508,-859.863,0.000,1737549856.500
3354,-88.379,-33.691,-18.066,-683.105,0.000,1737549856.504
3355,-15.137,-31.738,-33.691,313.477,0.000,1737549856.508
3356,37.109,-10.742,-28.809,882.812,0.000,1737549856.512
3357,-31.250,-16.602,-13.184,310.547,0.000,1737549856.516
3358,-110.352,-23.926,2.441,-840.332,0.000,1737549856.520
3359,-93.750,-16.602,-4.395,-952.148,0.000,1737549856.523
3360,-34.180,-8.301,-9.766,-39.062,0.000,1737549856.528
3361,35.645,-10.254,-7.324,695.312,0.000,1737549856.531
3362,37.109,-24.414,-12.695,450.684,0.000,1737549856.535
3363,-65.918,-26.367,-17.090,-662.109,0.000,1737549856.539
3364,-107.910,-17.090,-6.836,-1000.000,0.000,1737549856.543
3365,-31.738,-24.414,-15.137,-76.660,0.000,1737549856.547
3366,44.922,-23.438,-25.391,783.691,0.000,1737549856.551
3367,4.883,-13.184,-6.348,504.883,0.000,1737549856.555
3368,-87.891,-13.184,-7.812,-630.859,0.000,1737549856.559
3369,-102.051,-12.695,-20.020,-1000.000,0.000,1737549856.563
3370,-28.320,-23.926,-19.531,-128.906,0.000,1737549856.566
3371,45.898,-19.531,-9.766,780.762,0.000,1737549856.570
3372,48.828,-6.836,-2.930,699.707,0.000,1737549856.574
3373,-17.578,-27.344,-9.277,-353.027,0.000,1737549856.578
3374,-105.469,-29.297,-14.160,-944.336,0.000,1737549856.582
3375,-66.895,-12.207,-27.344,-186.523,0.000,1737549856.586
3376,20.020,-14.648,-37.598,734.863,0.000,1737549856.590
3377,41.016,-10.254,-25.879,829.102,0.000,1737549856.594
3378,-25.879,-17.090,-16.113,-189.941,0.000,1737549856.598
3379,-86.426,-31.250,-29.297,-1000.000,0.000,1737549856.602
3380,-46.387,-36.621,-31.738,-634.766,0.000,1737549856.606
3381,16.113,-32.715,-26.855,298.828,0.000,1737549856.609
3382,35.156,-21.484,-36.133,625.488,0.000,1737549856.613
3383,-16.602,-25.391,-44.922,-308.594,0.000,1737549856.617
3384,-76.172,-23.926,-27.344,-1000.000,0.000,1737549856.621
3385,-37.598,-22.461,-13.672,-626.953,0.000,1737549856.625
3386,29.785,-27.344,-17.578,208.496,0.000,1737549856.629
3387,45.410,-14.648,-18.555,508.789,0.000,1737549856.633
3388,-0.488,-8.789,-29.785,-208.496,0.000,1737549856.637
3389,-59.082,-9.277,-37.598,-990.234,0.000,1737549856.641
3390,-59.082,-11.230,-36.621,-776.367,0.000,1737549856.645
3391,25.391,-37.598,-38.574,162.598,0.000,1737549856.649
3392,115.234,-43.457,-47.363,750.977,0.000,1737549856.652
3393,55.176,-19.043,-39.062,13.184,0.000,1737549856.656
3394,-73.730,-18.066,-14.160,-979.980,0.000,1737549856.660
3395,-81.543,-17.090,10.254,-813.477,0.000,1737549856.664
3396,-10.742,-6.836,16.602,93.750,0.000,1737549856.668
3397,19.043,-2.930,-3.418,609.375,0.000,1737549856.672
3398,-0.977,-10.254,-16.113,69.824,0.000,1737549856.676
3399,-74.219,-15.625,-21.484,-898.438,0.000,1737549856.680
3400,-82.031,-12.695,-26.855,-939.941,0.000,1737549856.684
3401,12.695,-5.371,-33.203,11.230,0.000,1737549856.688
3402,66.895,-22.949,-46.387,764.648,0.000,1737549856.691
3403,-1.953,-33.691,-18.066,333.984,0.000,1737549856.695
3404,-99.609,-20.996,10.742,-802.246,0.000,1737549856.699
3405,-99.609,-12.695,3.418,-959.961,0.000,1737549856.703
3406,-22.949,-7.812,-6.836,16.602,0.000,1737549856.707
3407,34.668,-1.465,-12.695,903.320,0.000,1737549856.711
3408,18.555,-8.789,-11.230,607.910,0.000,1737549856.715
3409,-54.688,-31.738,-10.254,-668.945,0.000,1737549856.719
3410,-79.102,-18.555,-14.160,-1000.000,0.000,1737549856.723
3411,-20.996,-1.953,-32.715,-227.051,0.000,1737549856.727
3412,43.945,-11.719,-51.758,488.770,0.000,1737549856.731
3413,41.504,-21.484,-42.480,385.742,0.000,1737549856.734
3414,-39.551,-39.062,-22.461,-580.566,0.000,1737549856.738
3415,-105.469,-47.852,-18.066,-1000.000,0.000,1737549856.742
3416,-55.664,-26.855,-20.996,-519.043,0.000,1737549856.746
3417,36.133,-16.113,-28.320,451.172,0.000,1737549856.750
3418,23.438,-11.230,-27.832,468.262,0.000,1737549856.754
3419,-54.199,-12.207,-14.648,-660.645,0.000,1737549856.758
3420,-79.102,-13.672,-21.973,-1000.000,0.000,1737549856.762
3421,-44.434,-4.395,-37.109,-538.086,0.000,1737549856.766
3422,38.574,-19.043,-17.578,316.406,0.000,1737549856.770
3423,58.594,-31.738,-8.301,572.266,0.000,1737549856.773
3424,-21.973,-21.484,-13.184,-315.430,0.000,1737549856.777
3425,-77.148,-13.672,-7.324,-1000.000,0.000,1737549856.781
3426,-40.039,-13.184,-10.742,-391.602,0.000,1737549856.785
3427,33.203,0.488,-14.160,588.867,0.000,1737549856.789
3428,55.176,1.953,-9.277,877.441,0.000,1737549856.793
3429,-15.137,-15.625,-15.625,35.645,0.000,1737549856.797
3430,-88.379,-19.531,-37.598,-958.008,0.000,1737549856.801
3431,-60.547,-13.672,-31.738,-571.777,0.000,1737549856.805
3432,35.156,-22.949,-20.996,570.801,0.000,1737549856.809
3433,70.801,-31.738,-18.555,999.512,0.000,1737549856.813
3434,-9.277,-12.207,-16.113,337.891,0.000,1737549856.816
3435,-93.262,8.301,-15.625,-797.363,0.000,1737549856.820
3436,-81.543,-1.465,-17.578,-604.004,0.000,1737549856.824
3437,-4.883,-16.113,-19.043,578.125,0.000,1737549856.828
3438,51.758,-18.555,-20.020,999.512,0.000,1737549856.832
3439,9.766,-27.344,-29.785,282.227,0.000,1737549856.836
3440,-99.609,-33.203,-43.945,-901.367,0.000,1737549856.840
3441,-98.633,-28.320,-23.926,-888.672,0.000,1737549856.844
3442,-9.766,-19.531,-2.930,127.930,0.000,1737549856.848
3443,33.203,-7.812,-20.996,744.141,0.000,1737549856.851
3444,0.000,-2.441,-24.414,282.227,0.000,1737549856.856
3445,-74.219,-14.160,-9.766,-798.340,0.000,1737549856.860
3446,-87.402,-26.855,-24.414,-874.512,0.000,1737549856.863
3447,-28.809,-18.066,-31.250,204.590,0.000,1737549856.867
3448,36.133,-8.789,-7.324,939.453,0.000,1737549856.871
3449,23.926,-3.906,-5.859,729.492,0.000,1737549856.875
3450,-65.430,4.883,1.465,-401.855,0.000,1737549856.879
3451,-89.844,-8.789,5.371,-868.652,0.000,1737549856.883
3452,-15.137,-17.578,-8.789,121.094,0.000,1737549856.887
3453,62.012,4.395,-15.137,960.449,0.000,1737549856.891
3454,62.500,-2.930,-24.902,887.207,0.000,1737549856.894
3455,-38.086,-36.621,-25.391,-248.535,0.000,1737549856.898
3456,-87.891,-37.109,-17.090,-793.457,0.000,1737549856.903
3457,-21.973,-12.695,-24.902,272.949,0.000,1737549856.906
3458,40.039,1.465,-25.879,992.188,0.000,1737549856.910
3459,21.484,-3.418,-11.719,929.688,0.000,1737549856.914
3460,-56.641,-17.578,-3.906,-18.066,0.000,1737549856.918
3461,-92.285,-16.113,-2.930,-698.730,0.000,1737549856.922
3462,-32.227,-13.672,0.977,212.402,0.000,1737549856.926
3463,41.992,-32.227,-2.441,968.750,0.000,1737549856.930
3464,43.945,-43.945,-23.438,937.012,0.000,1737549856.934
3465,-40.039,-32.227,-42.969,-37.598,0.000,1737549856.938
3466,-103.027,-11.230,-38.574,-964.844,0.000,1737549856.941
3467,-70.312,-13.672,-33.691,-274.902,0.000,1737549856.945
3468,9.766,-24.414,-20.996,767.578,0.000,1737549856.949
3469,45.410,-28.320,-0.977,999.023,0.000,1737549856.953
3470,-23.438,-29.785,7.812,135.742,0.000,1737549856.957
3471,-90.332,-33.691,-8.789,-922.363,0.000,1737549856.961
3472,-61.523,-39.062,-25.391,-454.590,0.000,1737549856.965
3473,10.742,-42.480,-19.043,686.035,0.000,1737549856.969
3474,30.273,-25.879,-8.789,990.234,0.000,1737549856.973
3475,-31.738,-16.602,-3.906,165.527,0.000,1737549856.977
3476,-97.656,-20.020,-27.344,-874.512,0.000,1737549856.981
3477,-64.941,-27.344,-28.320,-481.445,0.000,1737549856.984
3478,28.809,-33.203,4.883,635.742,0.000,1737549856.988
3479,48.828,-25.391,8.789,999.512,0.000,1737549856.992
3480,-19.043,-26.855,-9.277,472.656,0.000,1737549856.996
3481,-85.449,-27.832,-6.348,-690.430,0.000,1737549857.000
3482,-82.031,-13.184,-7.324,-579.102,0.000,1737549857.004
3483,0.977,-11.719,-13.672,509.277,0.000,1737549857.008
3484,47.363,-16.113,-12.695,999.512,0.000,1737549857.012
3485,-0.488,-14.648,-14.648,492.676,0.000,1737549857.016
3486,-81.543,-22.949,-43.945,-742.676,0.000,1737549857.020
3487,-83.984,-36.621,-40.039,-944.336,0.000,1737549857.023
3488,-14.160,-31.738,-12.207,85.449,0.000,1737549857.027
3489,34.668,-11.719,3.418,832.520,0.000,1737549857.031
3490,19.531,-9.277,12.695,519.043,0.000,1737549857.035
3491,-67.383,-22.949,-10.742,-647.461,0.000,1737549857.039
3492,-111.816,-21.973,-23.438,-922.852,0.000,1737549857.043
3493,-37.109,-21.973,-5.859,186.035,0.000,1737549857.047
3494,48.340,-18.555,-17.090,982.910,0.000,1737549857.051
3495,40.039,-13.184,-45.898,818.848,0.000,1737549857.055
3496,-52.734,-14.648,-31.738,-316.895,0.000,1737549857.059
3497,-85.449,-4.395,-14.648,-649.902,0.000,1737549857.063
3498,-4.883,0.488,2.930,473.145,0.000,1737549857.066
3499,50.781,-13.184,10.742,999.512,0.000,1737549857.070
3500,47.852,-22.461,-1.953,906.250,0.000,1737549857.074
3501,-25.879,-25.879,-18.066,41.504,0.000,1737549857.078
3502,-93.262,-37.598,-21.484,-591.797,0.000,1737549857.082
3503,-44.922,-26.367,-10.254,145.996,0.000,1737549857.086
3504,20.020,-8.789,-15.137,936.035,0.000,1737549857.090
3505,19.043,-4.883,-27.832,855.469,0.000,1737549857.094
3506,-45.898,-4.395,-26.367,-308.105,0.000,1737549857.098
3507,-91.797,-21.484,-16.602,-1000.000,0.000,1737549857.102
3508,-43.945,-19.531,-9.766,-350.586,0.000,1737549857.106
3509,28.809,-3.906,-1.465,675.781,0.000,1737549857.109
3510,41.504,-18.066,-3.906,887.207,0.000,1737549857.113
3511,-34.668,-36.133,-20.020,-194.824,0.000,1737549857.117
3512,-88.379,-36.621,-13.184,-1000.000,0.000,1737549857.121
3513,-28.809,-43.457,-2.930,-333.496,0.000,1737549857.125
3514,37.109,-35.156,-17.578,627.930,0.000,1737549857.129
3515,45.898,-8.301,-38.086,851.562,0.000,1737549857.133
3516,-11.230,1.953,-14.160,41.504,0.000,1737549857.137
3517,-95.703,-8.789,6.348,-916.504,0.000,1737549857.141
3518,-80.078,-20.508,0.000,-335.938,0.000,1737549857.145
3519,22.461,-26.855,-10.254,768.066,0.000,1737549857.148
3520,42.969,-33.691,-24.414,999.512,0.000,1737549857.152
3521,-10.254,-22.949,0.977,570.801,0.000,1737549857.156
3522,-77.637,-10.254,-3.418,-487.793,0.000,1737549857.160
3523,-63.477,-22.461,-44.922,-342.285,0.000,1737549857.164
3524,18.555,-23.438,-28.320,705.078,0.000,1737549857.168
3525,57.129,-17.578,-6.348,999.512,0.000,1737549857.172
3526,16.113,-33.203,-13.672,598.145,0.000,1737549857.176
3527,-83.008,-33.203,-12.207,-547.363,0.000,1737549857.180
3528,-92.285,-25.391,-8.789,-501.953,0.000,1737549857.184
3529,-20.996,-22.949,-6.836,590.820,0.000,1737549857.188
3530,23.438,-2.930,-13.184,999.512,0.000,1737549857.191
3531,3.906,-20.996,-20.508,569.824,0.000,1737549857.195
3532,-87.891,-33.691,-15.625,-678.711,0.000,1737549857.199
3533,-101.562,-20.020,-9.766,-779.297,0.000,1737549857.203
3534,-7.324,-30.273,-12.695,344.238,0.000,1737549857.207
3535,43.457,-24.414,-25.391,925.293,0.000,1737549857.211
3536,-15.625,-10.742,-21.484,368.652,0.000,1737549857.215
3537,-97.168,-11.230,-13.184,-802.246,0.000,1737549857.219
3538,-100.098,-17.578,-16.113,-958.984,0.000,1737549857.223
3539,-16.113,-17.578,-20.508,40.039,0.000,1737549857.226
3540,54.199,-13.184,-41.504,790.527,0.000,1737549857.231
3541,24.414,-31.738,-39.551,551.758,0.000,1737549857.235
3542,-52.734,-38.574,-19.043,-536.621,0.000,1737549857.238
3543,-91.309,-30.273,-28.320,-964.355,0.000,1737549857.242
3544,-37.109,-17.578,-31.738,42.969,0.000,1737549857.246
3545,42.480,-7.324,-21.484,938.477,0.000,1737549857.250
3546,23.438,-15.625,-6.836,910.645,0.000,1737549857.254
3547,-62.012,-11.230,3.906,-187.012,0.000,1737549857.258
3548,-109.375,-1.465,-13.672,-838.379,0.000,1737549857.262
3549,-45.898,-12.207,-33.203,92.285,0.000,1737549857.266
3550,38.086,-14.160,-40.527,931.152,0.000,1737549857.269
3551,45.898,-12.695,-41.504,955.566,0.000,1737549857.273
3552,-27.344,-39.062,-21.484,-58.105,0.000,1737549857.278
3553,-91.797,-36.621,-5.371,-859.863,0.000,1737549857.281
3554,-50.293,-11.719,-9.766,26.367,0.000,1737549857.285
3555,21.973,-5.859,-6.836,896.973,0.000,1737549857.289
3556,53.711,-5.859,-2.441,993.164,0.000,1737549857.293
3557,-13.672,-3.906,-11.719,288.086,0.000,1737549857.297
3558,-95.215,-14.160,-13.672,-763.672,0.000,1737549857.301
3559,-57.129,-7.812,-11.230,-353.516,0.000,1737549857.305
3560,9.766,-14.160,-27.832,714.355,0.000,1737549857.309
3561,38.574,-41.016,-34.668,999.512,0.000,1737549857.313
3562,-12.695,-51.270,-15.137,202.148,0.000,1737549857.316
3563,-95.215,-21.973,1.953,-882.812,0.000,1737549857.320
3564,-68.848,6.348,5.371,-466.309,0.000,1737549857.324
3565,-1.465,1.953,-13.184,625.488,0.000,1737549857.328
3566,30.762,-10.742,-26.367,999.512,0.000,1737549857.332
3567,-13.672,-20.508,-14.648,355.469,0.000,1737549857.336
3568,-83.008,-25.879,-8.301,-854.492,0.000,1737549857.340
3569,-66.406,-29.297,-17.090,-649.414,0.000,1737549857.344
3570,8.301,-30.762,-20.020,566.895,0.000,1737549857.348
3571,49.805,-32.227,-38.086,999.512,0.000,1737549857.352
3572,10.742,-16.113,-37.598,399.902,0.000,1737549857.356
3573,-85.449,0.977,-8.789,-765.625,0.000,1737549857.359
3574,-98.145,-1.953,-6.348,-659.668,0.000,1737549857.363
3575,-7.324,-9.766,-8.301,463.867,0.000,1737549857.367
3576,54.688,-19.043,-3.906,999.512,0.000,1737549857.371
3577,15.625,-14.160,-11.230,588.379,0.000,1737549857.375
3578,-96.680,-13.672,-17.090,-628.906,0.000,1737549857.379
3579,-126.465,-19.531,-25.879,-864.258,0.000,1737549857.383
3580,-41.016,-29.297,-47.363,236.816,0.000,1737549857.387
3581,43.945,-25.879,-31.738,983.398,0.000,1737549857.391
3582,33.691,-9.766,7.812,805.664,0.000,1737549857.395
3583,-70.801,-7.324,13.672,-363.770,0.000,1737549857.398
3584,-112.305,6.836,0.977,-771.973,0.000,1737549857.402
3585,-44.434,11.230,-4.395,126.953,0.000,1737549857.406
3586,23.438,5.371,-9.277,897.461,0.000,1737549857.410
3587,29.297,-1.465,-21.973,891.602,0.000,1737549857.414
3588,-31.250,-37.109,-34.180,-231.445,0.000,1737549857.418
3589,-93.262,-34.668,-42.969,-958.008,0.000,1737549857.422
3590,-37.598,-4.395,-44.922,-29.297,0.000,1737549857.426
3591,40.039,4.395,-18.555,905.273,0.000,1737549857.430
3592,45.410,2.930,11.719,953.613,0.000,1737549857.434
3593,-10.742,-10.254,11.230,71.289,0.000,1737549857.438
3594,-81.543,-16.113,-3.418,-705.566,0.000,1737549857.441
3595,-47.363,-12.695,-11.230,-97.168,0.000,1737549857.445
3596,14.648,-17.090,-23.438,733.887,0.000,1737549857.449
3597,37.109,-38.086,-30.273,784.180,0.000,1737549857.453
3598,-11.230,-31.738,-31.738,-170.410,0.000,1737549857.457
3599,-88.867,-4.395,-21.973,-988.281,0.000,1737549857.461
3600,-59.570,-4.395,-18.066,-354.004,0.000,1737549857.465
3601,30.273,-5.371,-32.227,669.434,0.000,1737549857.469
3602,66.406,-10.742,-38.574,798.340,0.000,1737549857.473
3603,4.883,-36.133,-15.625,-124.512,0.000,1737549857.477
3604,-65.430,-34.668,0.488,-986.816,0.000,1737549857.481
3605,-53.223,1.953,-1.953,-459.961,0.000,1737549857.484
3606,14.648,6.836,-11.719,603.027,0.000,1737549857.488
3607,45.898,-26.855,-21.484,854.492,0.000,1737549857.492
3608,2.441,-36.621,-14.648,85.449,0.000,1737549857.496
3609,-73.242,-16.113,-16.602,-909.668,0.000,1737549857.500
3610,-61.035,4.883,-24.902,-575.684,0.000,1737549857.504
3611,24.902,2.441,-19.043,414.062,0.000,1737549857.508
3612,70.312,-11.230,-28.809,880.859,0.000,1737549857.512
3613,20.508,-15.625,-28.809,362.793,0.000,1737549857.516
3614,-70.801,-10.254,-11.719,-753.906,0.000,1737549857.520
3615,-65.918,-5.371,-27.344,-577.637,0.000,1737549857.523
3616,24.902,0.000,-28.809,537.109,0.000,1737549857.527
3617,69.824,-7.812,-9.766,999.512,0.000,1737549857.531
3618,31.738,-38.574,-19.043,669.922,0.000,1737549857.535
3619,-52.734,-32.227,-18.555,-471.680,0.000,1737549857.539
